price,sqft_living,sqft_basement
379770.0,1470,310
34e4,1280,250
515500.0,2830,0
6e5,1970,470
4e5,1390,0
364e3,1020,0
44e4,2250,0
285e3,800,0
669e3,1560,0
475e3,2100,1050
747e3,990,0
317e3,1060,0
39e4,1270,0
107e4,2740,0
1205e3,2470,900
58e4,1970,840
518e3,2070,700
147500.0,1010,0
555e3,2220,770
427500.0,1090,0
1735e3,4310,1800
265950.0,1490,0
247500.0,700,0
244e3,1450,0
578550.0,2120,0
451e3,1670,0
489e3,1810,0
19e4,710,0
475e3,2540,960
485e3,1420,0
53e4,2440,600
379e3,2570,0
1629e3,3090,0
739e3,2050,750
189950.0,920,0
637500.0,2320,160
2225e3,3450,1490
209950.0,1660,700
46e4,1130,300
543500.0,2550,0
376e3,2420,0
43e4,1470,0
515e3,2030,500
58e4,2310,0
6e5,3370,720
476800.0,1900,0
815e3,1940,200
455600.0,2420,0
27e4,1010,0
12e5,2710,330
525e3,1340,0
242e3,1310,0
715e3,2650,970
475e3,1890,0
37e4,2580,0
788600.0,3500,0
16e4,1040,0
8e5,1930,0
52e4,2190,0
725e3,1530,0
335e3,1480,0
919e3,3620,1400
425e3,3370,720
42e4,2100,960
905e3,3370,0
435e3,2240,1120
438e3,1650,0
725e3,2630,0
84e4,2330,1030
425500.0,1970,0
853505.0,2820,1050
398e3,590,0
418500.0,2060,0
826e3,1890,0
742e3,2810,0
18e4,1470,0
286e3,2190,0
421200.0,1440,0
39e4,2480,980
739e3,2780,0
499900.0,2180,0
67e4,3340,0
842500.0,2560,410
492500.0,1600,0
836500.0,2230,0
334e3,900,0
179900.0,1010,0
563e3,1580,710
31e4,1890,0
335e3,2160,700
499950.0,2160,700
658500.0,1410,0
297e3,1430,0
725e3,2380,0
78e4,2206,1340
252500.0,1030,150
33e4,1070,350
525e3,2320,590
365e3,1270,0
5e5,2570,0
179950.0,920,0
44e4,1790,0
145e3,480,0
331e3,2483,0
78e4,2140,0
855e3,1900,600
225e3,1650,360
199e3,1510,0
55e4,2910,0
1425e3,4960,1280
805e3,2710,830
261e3,1810,860
347e3,940,0
39e4,1600,510
436e3,2640,0
1802750.0,3890,1630
557e3,1630,0
135e3,830,0
425e3,1800,0
648752.0,2060,990
1388e3,4040,2020
630100.0,1910,750
739e3,2800,0
269e3,1320,0
25e4,1220,0
475e3,3100,0
29e4,550,0
219e3,1080,0
416e3,880,0
179e3,720,0
302e3,2030,0
565e3,2040,0
281700.0,1570,500
48e4,1500,0
775e3,3180,0
375e3,1260,0
345e3,1390,0
3e5,2850,610
364950.0,2070,0
41e4,2650,890
231e3,1220,0
445e3,1630,0
53e4,1785,190
353500.0,1260,420
209950.0,1380,0
65e4,2330,1010
325e3,840,0
257e3,1730,550
337e3,2230,0
541e3,1790,0
577500.0,2280,0
56e4,2430,1160
979700.0,3730,1570
75e4,2230,1080
407500.0,770,0
53e4,1814,870
235e3,1920,920
715e3,1860,690
795e3,2750,1020
465e3,1930,0
287600.0,1950,0
63e4,2470,0
445e3,1630,320
49e4,2110,480
565e3,1490,240
33e4,1740,420
463e3,1900,600
187e4,4510,0
219500.0,1090,0
622200.0,1720,300
474800.0,1400,0
465e3,2090,770
389950.0,1580,0
65e4,2620,0
395e3,1500,630
304500.0,2030,0
307e3,1020,0
485e3,1540,770
1562e3,3910,1020
650500.0,3920,0
96e4,3180,0
71e4,2330,0
54e4,2600,450
601e3,1950,910
463828.0,3250,1600
293e3,1130,0
597500.0,2620,0
24e4,1120,0
284e3,1800,0
44e4,2180,180
34e4,1960,980
363e3,1960,980
27e4,1150,0
365e3,2800,0
428e3,1310,530
6e5,2340,0
405e3,1430,0
339900.0,2340,730
275e3,1290,0
361600.0,760,0
325e3,2780,0
105e4,2090,560
959750.0,3060,600
21e4,1110,0
258e3,1790,0
468e3,1830,0
71e4,2850,880
268e3,1420,0
115e3,790,0
5e5,2300,0
431e3,2440,0
241500.0,1310,440
3e5,1380,0
982e3,2790,0
248500.0,1360,0
665e3,2510,0
1215e3,4560,520
38e4,780,0
22e4,1410,0
631500.0,2530,620
386100.0,1270,0
105e4,3180,1190
65e4,1450,100
545e3,2040,880
87e4,2650,0
38e4,1240,0
265e3,820,0
645500.0,1890,0
57e4,1270,0
12e5,3350,1590
605e3,1550,0
199500.0,920,0
445e3,950,0
495e3,2040,1020
594e3,1870,670
465e3,1720,820
16e4,1020,0
34e4,2690,0
87e4,3090,0
249e3,1070,0
5e5,2050,0
22e4,1660,0
368500.0,2810,1290
439950.0,2460,740
179900.0,1230,0
49e4,2360,0
425e3,1730,750
533300.0,2770,0
447500.0,1770,140
768e3,3030,0
285e3,2380,1060
336900.0,1780,0
415e3,1540,0
5e5,1580,0
337e3,3200,0
419950.0,2220,0
29e4,2240,860
349950.0,1640,600
33e4,1170,0
965e3,3160,0
515e3,2100,0
665e3,2600,0
265e3,1630,0
545400.0,2850,510
35e4,2560,0
26e4,980,140
251e4,5480,0
355e3,2160,0
879e3,3030,950
833e3,3560,970
261590.0,760,0
512500.0,2260,0
6e5,1560,680
417500.0,2270,930
97e4,3480,0
316e3,1900,0
397500.0,2350,700
135e4,2390,690
84e4,3730,0
27e4,1780,0
312900.0,1630,0
325e3,1130,0
68e4,2140,1070
763e3,3220,0
375e3,800,0
475e3,1800,110
219e3,809,0
415e3,1820,580
9e4,580,0
22e4,580,0
616e3,2900,1380
269500.0,1140,0
395350.0,1060,0
77e4,2320,1060
84e4,3450,0
428950.0,1760,450
8e5,3370,0
401e3,1940,0
303697.0,2520,920
355e3,1360,0
35e4,800,0
754999.0,3010,0
982218.0,2340,0
406500.0,1780,0
165e4,4200,0
565e3,1720,860
16e4,830,0
22e4,1090,200
1284e3,5040,0
97e4,3500,550
115e3,1080,0
124e3,1080,0
157e3,1080,0
183e3,870,0
527e3,2830,0
407193.0,1880,0
97e4,3600,990
535e3,2340,0
245e3,2040,1230
337e3,1310,0
63e4,1470,380
32e4,1370,0
228500.0,1080,90
293e3,1990,0
447e3,1310,0
226500.0,1640,510
436e3,1770,420
451e3,2050,0
315e3,1170,0
45e4,1340,0
635e3,2240,1120
292500.0,880,0
329900.0,2170,0
531e3,1260,0
725e3,1880,500
355300.0,1620,0
28e4,1610,0
1095e3,3330,0
605004.0,1370,0
26e4,690,0
748e3,3170,600
776e3,1990,980
425e3,1080,0
23e4,1870,780
418e3,1670,300
44e4,2800,0
858450.0,3460,0
39e4,1930,0
957e3,2370,620
507e3,1180,0
575e3,1320,0
7e5,1350,0
239950.0,1068,0
253e3,1580,540
54e4,1690,0
155e4,5120,630
805e3,3960,0
92e4,2420,550
496600.0,1910,0
246e3,1440,310
35e4,2320,810
585e3,1670,0
45e4,1390,0
746e3,2620,0
598555.0,3040,0
82e4,2990,1430
266500.0,1740,530
37e4,2360,1180
625e3,2240,590
243500.0,1610,0
34e4,700,0
559950.0,2730,1060
315e3,1780,700
753e3,3070,0
8e5,2060,0
55e4,1360,0
465e3,1430,0
465e3,1840,0
71e4,2000,0
505e3,1820,0
69e4,2330,0
217500.0,1070,0
5e5,930,0
325e3,1040,0
5e5,1960,0
721500.0,2970,930
924e3,2200,0
2005e3,3810,0
345e3,830,0
825e3,3920,0
56e4,2870,1520
599e3,2560,1230
211e3,1350,0
425e3,1240,330
75e4,3210,1400
479e3,1690,0
612500.0,2550,0
605e3,3240,550
1364e3,3560,0
389900.0,2160,0
71e4,3060,0
295e3,1690,0
275250.0,1520,0
25e4,2040,0
709e3,2360,180
399500.0,1360,0
225e3,2000,0
5e5,1650,0
364900.0,2500,0
356e3,1140,0
616750.0,2140,0
755e3,2870,0
327500.0,830,0
605e3,1960,0
179950.0,1130,0
633e3,3630,0
349950.0,1764,0
108e4,2770,1120
425e3,2650,0
99e4,2500,130
41e4,2710,0
59e4,2490,0
242e3,1500,0
775e3,1160,580
68e4,1880,440
217e3,1340,0
395e3,1960,0
572500.0,2030,530
559900.0,2200,760
845e3,2540,700
241e3,1520,0
1325e3,2360,280
475e3,1340,0
575e3,1400,0
455e3,3030,1350
839e3,3200,0
475e3,1580,550
6e5,2120,1060
515e3,1640,600
425e3,1890,370
565e3,1710,0
498e3,1140,0
739e3,2720,920
355e3,1650,700
263e3,1790,460
375e3,1680,0
322e3,2200,950
325e3,830,0
29e4,770,0
809950.0,3280,0
969500.0,2080,860
665e3,2790,0
635e3,4150,0
272450.0,1780,0
427e3,1460,0
261500.0,1410,0
488800.0,2170,870
34e4,690,0
398950.0,3000,0
217e3,870,0
799e3,3170,1260
16e4,1540,770
447e3,1270,0
765e3,2190,710
132e4,4410,0
445e3,2790,310
31e4,1510,340
38e4,1800,810
325e3,2410,900
345e3,2250,770
3e5,950,0
53e4,2860,1150
583500.0,2860,1150
41e4,1560,430
535e3,1940,970
205e4,3580,100
345e3,2040,0
539e3,1700,0
59e4,3700,1780
187e3,1050,0
27e4,1690,0
546e3,1120,0
52e4,1490,400
515e3,2220,830
99e4,2160,280
382e3,870,0
121e4,1900,0
9e5,3370,900
675e3,3370,1060
46e4,880,0
234e3,940,0
399e3,1340,0
253500.0,1440,0
475e3,1750,0
74e4,3990,1080
799e3,2860,0
39e4,1940,0
421e3,1400,0
296500.0,1770,0
895e3,1710,0
386e3,2810,0
424e3,1580,0
749e3,1580,0
523e3,1440,0
389e3,2420,0
27e4,1930,0
275e3,1190,0
287500.0,2240,930
345e3,2550,0
427e3,920,0
508450.0,1520,520
705e3,1460,0
55e4,1900,450
38e4,1430,0
539900.0,2500,0
33e4,720,0
455e3,1140,290
51e4,3530,0
315e3,1220,0
206e3,1320,0
592500.0,2170,800
744e3,2020,0
334500.0,1990,0
886e3,2660,1180
6e5,2360,580
85e4,2740,0
55e4,1360,360
184900.0,1230,0
245e3,1260,0
37e4,1040,0
48e4,2700,1030
579e3,1800,0
339275.0,1590,510
425e3,1360,220
17e4,1370,0
95e4,3320,0
623e3,2980,1290
477e3,1350,0
33e4,1160,0
6e5,1480,0
57e4,1640,820
515e3,2680,0
805e3,2440,900
555e3,2920,0
245e3,1780,0
638150.0,2170,350
165e4,5550,1670
269950.0,2060,800
195e3,1050,0
159100.0,790,0
55e4,1010,0
299e3,1040,0
1375e3,3130,1070
249500.0,900,0
7e5,1470,0
275e3,1080,0
565e3,2440,960
425e3,2520,1200
620047.0,1760,880
48e4,1820,600
515e3,1820,600
42e4,3040,0
61e4,3490,1600
849e3,2440,1000
718e3,2280,0
295e3,1980,420
871e3,2360,1180
43e4,3890,1500
44e4,2300,1110
405e3,910,0
34e4,1140,0
675e3,2390,0
48e4,1150,0
362500.0,2330,1060
752888.0,2420,0
255e3,960,380
283700.0,1010,0
335e3,2370,0
285e3,2880,1300
278e3,2400,0
731e3,3670,0
335e3,1140,300
334200.0,1410,0
642e3,1530,0
54e4,1720,260
299e3,1620,0
56e4,1570,600
852e3,1990,0
306e3,930,0
44e4,1550,340
517e3,1650,0
379e3,800,0
36e4,930,0
645e3,2550,790
217e3,720,0
255e3,620,0
625e3,2360,0
68e4,1760,300
44e4,2100,1020
615e3,2480,0
239e3,1040,0
462500.0,1656,0
619400.0,2090,300
975e3,2520,0
33e4,700,0
985e3,4030,0
43e4,760,0
2458e3,6500,1320
778e3,1840,120
219e3,1090,0
1595e3,2980,1180
715e3,1900,440
95e4,2790,0
425e3,1280,260
239e3,1510,0
31e4,920,0
4e5,700,0
428e3,1980,700
6e5,1440,0
415e3,2740,0
401e3,1400,0
292e3,2270,900
291750.0,1310,0
227e3,1680,0
675e3,2260,0
397500.0,1350,300
206e3,1820,0
119e4,3380,580
36e4,2140,0
427500.0,2430,0
115e3,940,0
559e3,2070,930
42e4,1510,0
55e4,2550,660
282150.0,700,0
26e4,1150,0
428e3,2340,0
319950.0,1510,0
135e4,2070,480
552e3,1150,100
637e3,2190,720
213e3,1980,500
215e3,960,0
59e4,2180,800
39e4,2560,0
287e3,2270,730
58e4,3550,0
424e3,1330,0
61e4,2110,0
132e4,3470,1200
623500.0,1550,690
26e4,570,0
906e3,2030,0
33e4,1500,0
275e3,920,0
29e4,1470,430
599950.0,1150,0
55e4,4180,0
289e3,1690,0
411e3,2150,910
826e3,2330,600
4e5,2680,330
342e3,1740,420
475e3,1320,240
1205e3,3150,0
455e3,2480,430
85e4,3330,1540
185e3,1010,0
85e4,4920,2190
239900.0,1570,370
765e3,3580,390
437e3,2220,0
24e4,1010,0
395e3,1440,580
32e4,1230,0
525e3,1710,430
26e4,2390,710
45e4,2840,640
56e4,2300,0
31e4,2270,910
44e4,2290,0
458450.0,1330,360
2e5,1200,0
43e4,2160,580
36e4,1120,0
311e3,2090,890
615e3,1470,0
575e3,2270,0
2027e3,4100,1560
43e4,1440,720
4e5,1200,0
34e4,1720,860
351e3,930,0
44e4,2400,0
298e3,1960,0
3e5,1890,630
31e4,1590,0
5e5,2590,0
399900.0,860,0
343e3,1270,0
415e3,1130,0
41e4,1860,0
32e4,1802,0
199e4,4480,1060
253e3,1310,370
63e4,2320,0
216e3,1130,0
54e4,2180,950
212e3,1830,0
3e5,2340,870
969950.0,2830,0
715e3,1610,710
1321620.0,2410,120
1444e3,2660,730
305e3,1030,0
458e3,1390,240
275e3,1580,360
55e4,2330,600
742e3,1540,0
7e5,1570,0
64e4,2940,1300
352e3,1240,0
301500.0,1410,360
63e4,2190,780
34e4,3040,0
477500.0,1860,780
285e3,1690,820
255e3,1900,0
315e3,1600,0
83e4,2530,0
539950.0,1860,0
98e4,2390,300
735e3,3100,0
536e3,2650,1300
575e3,1520,380
5e5,1510,580
285500.0,1960,0
498e3,2270,980
412e3,910,0
607e3,2100,800
199e3,1000,0
492500.0,2760,1130
585e3,2840,0
326995.0,1860,0
372500.0,1920,0
528e3,840,0
4e5,2390,0
344e3,2100,0
409950.0,2430,0
625e3,1880,600
304950.0,1350,0
381500.0,2160,0
215e3,1430,530
345e3,2840,0
363e3,2510,0
24e4,1690,0
548050.0,1930,0
314e3,720,0
8e5,2990,0
4e5,2300,0
247e3,460,0
54e4,1240,350
41e4,1900,0
525e3,2120,860
82e4,2440,740
125e4,3300,480
244e3,1180,0
275e3,520,0
577e3,2070,810
446950.0,2250,890
457e3,2050,0
32e4,1310,0
21e4,1250,0
22e4,2130,840
589e3,2250,1000
435e3,1880,910
375e3,1520,0
1735e3,4010,0
545e3,1660,0
97e4,3400,0
705e3,2320,940
915557.0,3740,1200
259e3,1810,0
1695e3,3170,1180
427e3,1680,390
39e4,930,0
363e3,2390,0
612e3,2680,1000
38e4,1790,0
23e4,1680,530
58e4,1570,0
77e4,2230,600
207200.0,1260,0
525e3,1790,600
925e3,2440,920
883e3,2410,760
455e3,1780,0
343500.0,1900,0
244e3,960,0
397e3,1640,0
180500.0,850,0
31e4,2150,250
315e3,2780,0
718e3,1030,0
279950.0,1930,600
689e3,2080,380
828e3,3520,0
15e4,890,0
505400.0,1640,710
168e4,4860,1040
217450.0,1040,0
677e3,2820,0
361e3,1320,0
62e4,2590,0
176e3,1540,360
33e4,960,0
29e4,1190,0
711e3,2770,0
295e3,1060,0
1096500.0,4010,0
257500.0,1140,0
24e4,1910,0
645e3,2340,0
499e3,1170,430
321e3,1290,0
449e3,1810,0
515e3,1820,910
456e3,2220,950
865e3,3830,0
515500.0,2920,0
576925.0,2630,0
243e3,1320,0
253400.0,1400,0
292e3,1600,0
271500.0,1490,400
765e3,2170,0
375e3,1280,190
382880.0,1620,0
852500.0,2630,1050
475e3,1240,0
462e3,1300,480
762400.0,2430,1200
33e4,1890,0
473e3,1890,0
55e4,2440,0
449500.0,1780,440
744e3,2830,0
7e5,2490,800
511100.0,1560,0
317950.0,1980,0
542950.0,2070,0
49e4,1490,0
76e4,3090,670
475e3,1580,360
1702500.0,5190,1800
435e3,2692,0
399e3,1740,0
627e3,1940,890
346500.0,2150,860
412e3,1320,0
845e3,3360,0
373e3,1850,750
725e3,2880,400
376e3,2420,1000
552500.0,2020,500
365e3,2280,0
7e5,3010,0
315e3,2550,0
262500.0,1540,0
66e4,2280,0
34e4,2450,0
660500.0,2950,1230
28e4,690,0
267e3,800,0
23e4,1470,0
417e3,1840,0
252e3,1170,0
791e3,2344,800
415e3,1230,400
339e3,1150,0
158e3,1140,0
535e3,1660,400
818900.0,1080,100
55e4,1720,300
24e4,590,0
59e4,1290,200
369300.0,1480,0
51e4,2600,1200
542500.0,2040,0
262500.0,970,0
9e5,2620,860
11e5,4560,390
368e3,1750,0
825e3,3620,0
343500.0,1660,0
273500.0,1360,340
1e6,2044,0
77e4,2370,1030
4e5,1170,0
225e3,1660,560
345e3,2020,0
45e4,2530,0
334850.0,870,0
605e3,3670,1690
76e4,3180,0
39e4,1870,520
488e3,1940,0
33e5,4220,1760
1063e3,4820,870
608e3,2400,810
1385e3,2930,1010
299950.0,800,0
818e3,2200,290
355e3,2400,0
1855e3,5570,1710
66e4,1980,0
2367e3,3530,1690
1211e3,3430,0
255950.0,1720,0
475e3,1930,430
362950.0,2140,1000
452e3,1110,0
315e3,1970,700
330950.0,1630,0
535e3,2520,0
479e3,2270,750
34e4,1212,0
312e3,1890,0
305e3,1370,0
27e4,1770,0
529999.0,1710,410
587100.0,1190,0
459800.0,1690,0
451e3,1680,350
2475e3,4340,1280
525e3,2040,0
25e4,1110,0
475e3,2040,0
235e3,1920,0
23e4,1330,0
581e3,1630,0
415e3,1520,0
522500.0,1520,0
383e3,1340,0
315e3,2500,1250
591e3,1460,0
75e4,3140,0
43e4,2150,950
712e3,3140,0
51e4,2310,970
48e4,710,0
538e3,1460,200
464e3,730,0
476e3,1440,0
349500.0,1130,0
27e4,1810,0
74e4,2710,710
395e3,2740,0
498e3,1690,0
339900.0,1470,0
539e3,2830,0
4e5,1410,270
225e3,2170,760
33e4,1340,170
1387800.0,2480,750
49e4,1990,0
26e4,2240,1100
469900.0,2990,0
493e3,2120,900
74e4,2920,0
148900.0,1700,0
475e3,1620,0
415e3,760,0
229500.0,1230,0
1355e3,4960,1200
385e3,2030,700
23e4,1830,580
425e3,970,200
189900.0,1000,0
238e3,750,0
968060.0,2620,1050
921e3,2220,730
38e4,3000,1500
285e3,1060,0
449e3,1980,0
625e3,1600,0
318989.0,2000,0
445e3,1310,190
75e4,1120,0
959e3,3320,0
33e4,2370,0
425e3,830,0
28e4,940,0
476500.0,2250,0
556e3,2020,0
1862e3,5240,0
637e3,4083,0
405e3,1450,0
397e3,1170,370
895990.0,3555,0
259e3,1610,0
42e4,960,0
518e3,1680,300
425e3,1380,0
182500.0,1040,0
549900.0,1380,0
445e3,1850,570
452e3,1740,750
715e3,1920,660
559e3,2010,0
33e5,8020,0
25e4,1860,770
123e4,4390,1460
276500.0,2380,0
44e4,2880,0
543200.0,2820,850
25e4,750,0
625e3,1750,340
530100.0,1540,340
549900.0,1140,200
43e4,1560,0
835e3,2960,0
409500.0,2140,820
329e3,1600,770
94e4,2080,0
539950.0,1560,0
579950.0,2880,740
881e3,2510,920
362500.0,960,0
243950.0,1120,0
658e3,3310,0
218250.0,1080,0
655e3,2860,0
255e3,1490,0
215e3,1210,0
1265e3,2240,330
292e4,4575,670
424305.0,1600,0
494e3,2090,840
56e4,2260,0
13e4,1200,0
468e3,2480,0
48e4,2240,850
475e3,1550,0
285e3,2130,800
765e3,2870,920
208e3,1160,0
372e3,2430,0
47e4,900,0
451e3,2830,0
442200.0,1620,0
33e4,2510,0
335e3,1790,850
28e4,1640,0
625e3,2240,990
345e3,1870,0
255950.0,1500,0
57e4,1490,0
685e3,2230,0
273148.0,1710,470
246500.0,1620,0
349950.0,2250,940
545e3,1700,850
403e3,1502,0
299950.0,1900,0
792e3,3320,720
418e3,1980,900
332500.0,1670,0
337e3,2235,1245
212e3,1070,0
542e3,1800,0
622500.0,2980,0
26e4,1670,330
525e3,2620,1300
975e3,5470,880
114e4,3080,1380
5e5,940,0
554e3,1870,700
343e3,2070,0
515e3,950,0
492e3,1290,400
655e3,2570,1200
29e4,1600,0
952500.0,2550,0
235e3,1010,0
323e3,1720,0
105e4,2200,590
265e3,384,0
2e5,1400,0
419995.0,1830,500
15e5,3110,1520
455e3,1600,0
66e4,3600,0
319e3,1390,0
39e4,2092,0
718500.0,1200,170
474e3,1090,250
615750.0,2140,300
551e3,2010,0
23e4,1500,350
79e4,3500,0
123e4,2660,790
325e3,1440,0
705e3,2780,0
259e3,1580,0
306e3,1250,0
315e3,970,0
392500.0,1100,0
1065e3,3240,510
350500.0,1290,0
825e3,3810,0
235e3,1500,0
65e4,2660,1130
675e3,2400,1200
265e3,1860,0
822500.0,1450,0
705e3,2260,720
263e4,5540,1590
685e3,1300,0
63e4,1610,0
125e4,3820,510
359e3,1820,430
784500.0,5820,2070
85e4,2470,0
41e4,3040,0
252e3,1120,0
618e3,1880,0
265e3,1070,100
465e3,1560,770
24e4,870,0
217e3,1000,0
415e3,2520,1010
274e3,1700,750
42e4,2150,780
1062500.0,1590,0
1415e3,4670,0
618500.0,1800,720
295e3,1670,0
4e5,1010,0
595e3,2550,0
1728e3,3700,1850
261e3,1350,0
78e4,1660,0
589e3,1390,300
23e4,1720,580
69e4,2980,490
524e3,2190,0
38e4,1230,170
357500.0,1000,260
33e4,2500,0
635e3,2240,1120
934e3,2820,940
358500.0,1400,290
401e3,1470,0
27e4,1820,0
705e3,2060,690
325e3,1670,570
384950.0,1540,0
31e4,1210,0
829950.0,3430,0
353e3,2550,0
170500.0,1060,240
885250.0,3670,0
27e5,4420,1270
245e3,1550,0
469e3,1190,0
455e3,1300,0
305e3,2430,0
84e4,4290,0
905e3,3500,930
219200.0,1680,0
455e3,1250,0
195e3,1020,0
799e3,1510,0
285e3,910,0
3e5,1320,0
83e3,900,0
22e4,890,0
174500.0,1240,0
695e3,2960,0
255e3,1020,0
539e3,2590,1080
552700.0,1100,0
571500.0,1300,0
263700.0,1200,0
33e5,7710,1620
186950.0,1390,0
52e4,1430,0
358e3,1250,0
21e4,840,0
365e4,5020,1050
543e3,2060,0
33e4,2000,650
529e3,1530,540
295e3,700,0
365e3,950,0
473e3,1380,0
403500.0,1830,630
544e3,1790,0
621e3,1340,0
672600.0,1520,120
689800.0,1370,280
613e3,1470,340
808e3,2500,0
301e3,1060,0
34e4,1210,0
206e3,920,0
55e4,1340,0
325e3,960,0
475e3,1630,0
432100.0,1840,530
359e3,3085,1525
49e4,920,140
648360.0,2260,1130
34e4,1730,0
545e3,1610,520
115e3,550,0
705640.0,2400,980
3e5,1960,210
165e4,3190,1250
1137500.0,3160,980
28e4,1550,0
245e3,1930,650
564e3,1170,0
849e3,2520,1060
698e3,1220,0
319e3,960,0
145e4,4110,1880
695e3,3310,910
68e4,2220,1050
287500.0,2250,0
465e3,1510,280
335e3,1350,0
602e3,2420,540
482e3,2950,0
22e4,1260,0
206e3,1700,0
11e5,3320,1200
491150.0,1470,0
39e4,2500,380
393e3,2641,0
635e3,2260,0
49e4,1160,0
77e4,3680,1010
665e3,1615,0
287e3,1250,0
41e4,1230,140
562e3,2510,1040
475e3,1540,0
387500.0,1860,0
58e4,2700,1160
93e4,3290,0
625e3,2700,590
325e3,1570,0
235e3,1950,0
45e4,1380,500
745e3,2410,340
223e3,1200,0
63e4,1770,420
413450.0,1540,70
72e4,2860,0
339e3,1740,0
1115500.0,2830,990
839e3,4280,1570
295e4,3890,860
568e3,2340,1170
269e3,1410,0
382e3,1350,0
574e3,1100,200
405e3,2070,0
572e3,2360,670
675e3,2760,0
165e3,1220,0
26e4,1220,0
196e3,1220,0
515e3,3020,0
81e4,3470,950
365650.0,2380,0
651e3,2260,600
24e4,720,0
299e3,1730,0
768e3,2660,830
397380.0,1030,0
476e3,2890,1300
315e3,890,0
24e4,1410,470
325e3,810,0
16e4,1370,0
435e3,2260,0
427500.0,1430,0
45e4,2510,1100
688e3,1760,470
285e3,1430,450
53e4,1510,0
195e3,1320,0
250200.0,1180,0
11e5,1560,480
732500.0,2470,0
194250.0,2190,800
526e3,1610,420
52e4,2700,0
526e3,1530,410
1135250.0,7320,0
202e3,920,0
645500.0,2990,0
57e4,720,0
325e3,1750,0
725e3,2410,480
192e3,1240,0
56e4,1010,0
283450.0,2770,1280
863e3,2800,1400
815e3,1400,0
245e3,1020,0
1315e3,2860,0
1156e3,4270,0
48e4,2270,0
6e5,2560,0
329950.0,900,0
299500.0,2010,0
46e4,1690,0
515e3,2310,750
405e3,1520,0
483e3,1220,0
377e3,2170,0
568e3,2790,1340
355e3,1760,910
64e4,2100,600
27e4,1430,360
559950.0,2450,0
515e3,1820,400
352e3,1850,0
595888.0,1870,0
588e3,2580,0
105e4,3680,1840
26e4,1750,0
16e5,3890,1030
38e4,1000,0
802e3,2210,0
1325e3,2850,150
71e4,2460,820
6e5,2630,0
707900.0,1750,0
179950.0,1100,320
683e3,2620,0
222400.0,1200,0
517e3,1920,960
41e4,1690,510
48e4,1680,840
43e4,3440,0
439950.0,2190,900
797500.0,3270,0
379e3,1280,200
575e3,1310,0
247500.0,1660,550
385e3,2700,0
423e3,1940,970
55e4,1520,350
415e3,1620,0
693e3,2090,810
543e3,1070,0
465e3,2000,800
28e4,1020,300
1388e3,2400,0
665e3,2480,0
237950.0,1310,0
44e4,2420,1200
618e3,1890,860
572e3,1860,840
725e3,2500,1050
454e3,1970,0
535e3,1660,480
249e3,1850,350
395e3,1970,0
69e4,1890,0
526500.0,1310,140
325e3,1870,0
495e3,1520,0
825e3,3070,0
383e3,1400,0
32e4,1960,980
475e3,2680,1340
275e3,2030,0
115e4,2320,400
455e3,1760,0
262e3,1870,290
39e4,1280,340
3e5,1730,0
746300.0,2060,920
267e3,1030,0
525e3,1720,0
57e4,1210,0
36e4,2620,1070
1052e3,1860,0
699950.0,2510,0
375e3,2040,0
625e3,2410,1190
464050.0,780,0
47e4,2210,750
33e4,1590,550
537e3,2230,0
25e4,1560,650
835e3,2950,0
77e4,1480,0
65e4,2850,1120
335e3,2390,830
35e4,1740,0
415e3,2060,840
788e3,2680,0
64e4,3150,720
388e3,2440,0
36e4,2230,840
692500.0,2230,840
425e3,1600,0
645e3,1600,0
34e4,1580,0
713e3,2840,0
43e4,2550,0
28e4,1700,450
215e3,1470,0
306e3,1680,0
299900.0,1110,0
534e3,2120,920
116e4,2380,450
1165e3,2670,670
199990.0,890,0
946e3,3140,1000
295e3,1260,0
475e3,920,0
75e4,2990,540
1225e3,3120,530
183500.0,1010,0
45e4,1010,0
18e4,1020,0
707e3,3540,600
23e4,900,0
192500.0,1100,0
309e3,1990,0
759e3,1980,460
1115e3,4040,0
462e3,1250,0
229e3,1820,0
399950.0,1140,130
325e3,1730,0
512e3,1170,0
41e4,2910,0
21e4,970,0
325e3,2130,530
685e3,2520,890
488e3,1360,580
247500.0,1620,340
489e3,2120,1060
725e3,2700,1250
199950.0,1370,0
67e4,2520,510
275e3,1540,0
1e6,2610,480
255e3,1490,0
465e3,2760,1380
259e3,1260,0
695e3,2630,600
505e3,1800,430
631500.0,1130,0
630500.0,1180,0
999e3,2800,0
74e4,1830,480
65e4,2220,560
554e3,1870,0
4e5,2580,0
529941.0,1660,650
31e4,1330,0
389e3,1330,0
731781.0,2630,0
502501.0,1100,0
443e3,1810,0
607e3,2060,1000
2147500.0,4660,1620
585e3,2370,710
1027e3,2430,0
315e3,1880,0
18e4,1150,0
322500.0,1350,0
568500.0,2180,870
813e3,3370,1450
1085e3,3650,1800
424e3,2100,0
235e3,670,0
74e4,2420,600
415e3,760,0
432e3,2200,1100
1268890.0,4410,530
676500.0,1300,420
419e3,720,0
65e4,2180,0
239e3,1130,0
9e5,2230,690
33e4,2100,1030
51e4,2060,960
465e3,3060,0
17e5,2810,0
49e4,2550,0
268e4,4290,0
1e6,3040,0
469950.0,2530,0
536e3,1300,0
244950.0,1790,0
575e3,1530,640
361e3,2380,1080
65e4,2400,1200
230005.0,1030,200
293e3,3250,0
